title,price,address,item_url,date,Вход,Общая площадь,Этаж,Отделка,Тип сделки,Арендаторы,Тип здания,Парковка,lat,lon,Высота потолков,Мощность электросети,Планировка,Готовность,Класс здания,Отдельный вход,Отопление,Удалённость от дороги,Количество парковочных мест
Производственно-складское помещение,115000000,"ул. Ленина, 29Апгт. Васильево",https://www.avito.ru/vasilevo/kommercheskaya_nedvizhimost/proizvodstvenno-skladskoe_pomeschenie_7301976959?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJnaGNta1B2U3ZQZXlLRHJCIjt9P3UkFD8AAAA,3 недели назад,со двора,1300 м²,1,чистовая,продажа,,другой,на улице,55.829021,48.669482,9 м,250 кВт,,,,,,,
"1 этаж, 1 линия, продажа",10960000,"ул. Петра Гаврилова, 18д. Царёво",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/1_etazh_1_liniya_prodazha_7301441916?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJnaGNta1B2U3ZQZXlLRHJCIjt9P3UkFD8AAAA,3 недели назад,с улицы,54.8 м²,1,чистовая,продажа,,жилой дом,на улице,55.80573,49.442276,2.7 м,,,,,,,,
"Свободного назначения, 897 м²",189000000,"пр-т Чулман, 2Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_897_m_7302000413?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJnaGNta1B2U3ZQZXlLRHJCIjt9P3UkFD8AAAA,3 недели назад,с улицы,897 м²,1,без отделки,продажа,,торговый центр,на улице,55.72026010789517,52.36139694973752,4 м,146 кВт,,в эксплуатации,,,автономное,первая линия,25
Свободного назначения,40000000,"Советский район, Спортивная ул., 3Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_7316335582?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJnaGNta1B2U3ZQZXlLRHJCIjt9P3UkFD8AAAA,3 недели назад,с улицы,188.5 м²,1,чистовая,продажа,,жилой дом,"на улице, бесплатная",55.788234580567575,49.17355399103437,3.1 м,"15 кВт, можно увеличить",,в эксплуатации,,есть,центральное,первая линия,20
"Офис, 88.3 м²",37300462,"ул. Гаврилова, 5Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/ofis_88.3_m_7321437436?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJnaGNta1B2U3ZQZXlLRHJCIjt9P3UkFD8AAAA,3 недели назад,,88.3 м²,1,без отделки,продажа,,жилой дом,"на улице, бесплатная",55.8280494914364,49.16380482278438,4 м,,открытая,строится,,,,,
"Склад, 138.9 м²",7800000,"Южно-Промышленная ул., 20Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/sklad_138.9_m_7317444923?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJnaGNta1B2U3ZQZXlLRHJCIjt9P3UkFD8AAAA,3 недели назад,с улицы,138.9 м²,1,чистовая,продажа,,другой,"на улице, бесплатная",55.725032,49.113942,,"50 кВт, можно увеличить",,в эксплуатации,B,есть,нет,,
"Свободного назначения, 48 м²",24242924,"ул. Гаврилова, 5Вк2Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_48_m_7321372519?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJnaGNta1B2U3ZQZXlLRHJCIjt9P3UkFD8AAAA,3 недели назад,с улицы,48 м²,1,без отделки,продажа,,жилой дом,"на улице, бесплатная",55.82939129041783,49.1623491602753,4.8 м,,,строится,,,центральное,первая линия,
"Первая линия. Торговое, ПСН, офис 46 м² свой с/у",24300000,"пр-т Ибрагимова, 32АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/pervaya_liniya._torgovoe_psn_ofis_46_m_svoy_su_7310112199?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJnaGNta1B2U3ZQZXlLRHJCIjt9P3UkFD8AAAA,3 недели назад,с улицы,46 м²,1,офисная,продажа,,жилой дом,"на улице, бесплатная",55.832565382683,49.09037989947508,3 м,10 кВт,,в эксплуатации,,есть,центральное,первая линия,
"Первая линия, Торговое, Офис, ПСН 54 м² свой с/у",28500000,"пр-т Ибрагимова, 32АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/pervaya_liniya_torgovoe_ofis_psn_54_m_svoy_su_7310450463?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJnaGNta1B2U3ZQZXlLRHJCIjt9P3UkFD8AAAA,3 недели назад,с улицы,54 м²,1,офисная,продажа,,жилой дом,"на улице, бесплатная",55.832450655486284,49.090401357147165,3 м,10 кВт,,в эксплуатации,,есть,центральное,первая линия,
"Свободного назначения, 250.5 м²",6500000,"пр-т Ленина, 18Лениногорск",https://www.avito.ru/leninogorsk/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_250.5_m_7299543663?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJnaGNta1B2U3ZQZXlLRHJCIjt9P3UkFD8AAAA,3 недели назад,с улицы,250.5 м²,1,чистовая,продажа,помещение сдано,жилой дом,"на улице, бесплатная",54.602429,52.446853,,40 кВт,,в эксплуатации,,есть,автономное,первая линия,
Торговая площадь,6950000,"Авиастроительный район, жилой массив Кадышево, ул. Татарстан, 6БКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovaya_ploschad_7316223148?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJnaGNta1B2U3ZQZXlLRHJCIjt9P3UkFD8AAAA,3 недели назад,с улицы,68 м²,1,чистовая,продажа,,жилой дом,на улице,55.896376305183466,49.126943331571866,2.5 м,220 кВт,,проект,,,центральное,первая линия,
"Свободного назначения, 343.3 м²",12000000,"ул. Королёва, 28Зеленодольск",https://www.avito.ru/zelenodolsk/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_343.3_m_7319844401?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJnaGNta1B2U3ZQZXlLRHJCIjt9P3UkFD8AAAA,3 недели назад,с улицы,343.3 м²,1,без отделки,продажа,,другой,"на улице, бесплатная, подходит для грузового транспорта",55.866718,48.545254,8 м,380 кВт,,в эксплуатации,,есть,нет,первая линия,
"Помещение с арендатором 1 этаж, витраж, свой вход",9500000,"ул. Фатыха Амирхана, 30Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/pomeschenie_s_arendatorom_1_etazh_vitrazh_svoy_vhod_7316551482?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJnaGNta1B2U3ZQZXlLRHJCIjt9P3UkFD8AAAA,3 недели назад,с улицы,37.2 м²,1,чистовая,продажа,помещение сдано,жилой дом,"на улице, бесплатная",55.840437,49.135259,3.5 м,25 кВт,,в эксплуатации,,есть,центральное,первая линия,20
"Продам складское помещение, 1653.6 м²",45000000,"Южно-Промышленная ул., 20Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/prodam_skladskoe_pomeschenie_1653.6_m_7302188746?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,1653.6 м²,1,без отделки,продажа,помещение сдано,другой,на улице,55.725032,49.113942,4 м,50 кВт,,,,есть,,,
Торговая площадь,15550000,"ул. Хайдара Бигичева, 22Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovaya_ploschad_7281591681?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,74.3 м²,1,чистовая,продажа,,жилой дом,на улице,55.7880249,49.2251091,2.8 м,15 кВт,,в эксплуатации,,,центральное,первая линия,
Здание на Московской,2350000000,"Московская ул., 52Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/zdanie_na_moskovskoy_7308863284?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,17408 м²,1,без отделки,продажа,,торговый центр,"на улице, бесплатная",55.786197,49.110519,,,,в эксплуатации,,,,,250
Торговая площадь,2000000,"ул. Салиха Сайдашева, 23Бавлы",https://www.avito.ru/bavly/kommercheskaya_nedvizhimost/torgovaya_ploschad_7281987860?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,48 м²,1,чистовая,продажа,,другой,"на улице, бесплатная, подходит для грузового транспорта",54.395017,53.247872,2.7 м,220 кВт,,в эксплуатации,,,нет,первая линия,
Производственно-Складское здание М12 с кран-балкой,115000000,"Молодёжная ул., 3с. Кирби",https://www.avito.ru/stolbische/kommercheskaya_nedvizhimost/proizvodstvenno-skladskoe_zdanie_m12_s_kran-balkoy_7302399949?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,1470 м²,1,чистовая,продажа,,другой,"на улице, бесплатная, подходит для грузового транспорта",55.56476593,49.32189178,9 м,250 кВт,,строится,,есть,автономное,,20
Продажа бизнес-комплекса у ж/д станции «Дербышки»,150000000,"Советский район, посёлок Дербышки, ул. Энтузиастов, 6Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/prodazha_biznes-kompleksa_u_zhd_stantsii_derbyshki_7300007684?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,1621 м²,,чистовая,продажа,,бизнес-центр,на улице,55.872804,49.227426,3.7 м,130 кВт,,в эксплуатации,,есть,центральное,,
Торговая площадь,52000000,"ул. Натана Рахлина, 15к3Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovaya_ploschad_7319345135?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,149 м²,1,чистовая,продажа,помещение сдано,жилой дом,на улице,55.80368042,49.23718262,3.2 м,"55 кВт, можно увеличить",,в эксплуатации,,есть,центральное,первая линия,
"Свободного назначения, 108.8 м²",16500000,"ул. Егорова, 3с. Высокая Гора",https://www.avito.ru/vysokaya_gora/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_108.8_m_7294872497?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,108.8 м²,1,без отделки,продажа,,жилой дом,"на улице, бесплатная, подходит для грузового транспорта",55.899813,49.32756,3.5 м,,,в эксплуатации,,,автономное,первая линия,
"Продам торговое помещение, 614 м²",50000000,"пр-т Мира, 34Елабуга",https://www.avito.ru/elabuga/kommercheskaya_nedvizhimost/prodam_torgovoe_pomeschenie_614_m_7308989187?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,614 м²,1,без отделки,продажа,,жилой дом,нет,55.760054,52.011377,,,,,,,,,
Отдельно стоящее здание 360м2 с арендатором,30000000,"Революционная ул., 14Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/otdelno_stoyaschee_zdanie_360m2_s_arendatorom_7322008099?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,360 м²,1,чистовая,продажа,,административное здание,на улице,55.81778,48.896424,,,,,,,,,
"Свободного назначения, 250 м²",14900000,"Школьная ул., 64пгт. Богатые Сабы",https://www.avito.ru/bogatye_saby/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_250_m_7312048095?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,250 м²,1,без отделки,продажа,,другой,"на улице, бесплатная, подходит для грузового транспорта",56.01632903832584,50.446107999999946,4 м,"30 кВт, можно увеличить",,в эксплуатации,,есть,автономное,первая линия,3
"Торговая площадь, 407.5 м²",15000000,"ул. Губкина, 20пгт. Актюбинский",https://www.avito.ru/aktyubinskiy/kommercheskaya_nedvizhimost/torgovaya_ploschad_407.5_m_7318059574?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,407.5 м²,1,чистовая,продажа,помещение сдано,жилой дом,"на улице, бесплатная, подходит для грузового транспорта",54.812131,52.803718,3 м,50 кВт,,в эксплуатации,,есть,центральное,первая линия,10
Продам Базу в отличной локации,59000000,"Чистопольская ул., 35Нижнекамск",https://www.avito.ru/nizhnekamsk/kommercheskaya_nedvizhimost/prodam_bazu_v_otlichnoy_lokatsii_7312212914?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,1000 м²,,чистовая,продажа,,другой,"на улице, бесплатная, подходит для грузового транспорта",55.596427,51.814439,3 м,100 кВт,,в эксплуатации,,есть,центральное,,50
"Продам складское помещение, 200 м²",14000000,"территория ГСК Мукомол, 55Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/prodam_skladskoe_pomeschenie_200_m_7315227554?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,200 м²,1,без отделки,продажа,,другой,нет,55.847674,49.049173,,,,,,,,,
Готовый арендный бизнес со сроком окупаемости 7 ле,14500000,"пр-т Дружбы Народов, 1Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/gotovyy_arendnyy_biznes_so_srokom_okupaemosti_7_le_7301041401?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,130.9 м²,1,чистовая,продажа,помещение сдано,жилой дом,на улице,55.720753,52.40342,3 м,"10 кВт, можно увеличить",,в эксплуатации,,есть,центральное,первая линия,
Продается современный складской комплекс 9000 кв.м,990000000,20Ас. Новая Тура,https://www.avito.ru/zelenodolsk/kommercheskaya_nedvizhimost/prodaetsya_sovremennyy_skladskoy_kompleks_9000_kv.m_7320644663?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,9000 м²,1,чистовая,продажа,,другой,на улице,55.85911,48.844959,,,,,,,,,
"Продажа, 1линия, габ",21500000,"ул. Менделеева, 33АНижнекамск",https://www.avito.ru/nizhnekamsk/kommercheskaya_nedvizhimost/prodazha_1liniya_gab_7321733567?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,114 м²,1,чистовая,продажа,,торговый центр,на улице,55.655178,51.825516,,,,,,,,,
"Торговая площадь, новый ТЦ",270000,"ул. Дементьева, 72БКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovaya_ploschad_novyy_tts_7301048382?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,84.3 м²,1,чистовая,продажа,,торговый центр,на улице,55.86253,49.109208,6 м,,,,,есть,,,
Свободного назначения,19500000,"ул. Азата Аббасова, 3Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_7320000489?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,143 м²,1,чистовая,продажа,,жилой дом,на улице,55.79429626,49.24726105,3 м,15 кВт,,в эксплуатации,,,центральное,первая линия,
Помещение на трафике,14990000,"Кировский район, Приволжская ул., 102к1Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/pomeschenie_na_trafike_7320740372?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,93.5 м²,1,чистовая,продажа,,жилой дом,на улице,55.809074,48.92181,3 м,35 кВт,,в эксплуатации,,,,первая линия,
"Здание, магазин, кафе в Апастово 544 м²",10000000,"ул. Ленина, 82пгт. Апастово",https://www.avito.ru/apastovo/kommercheskaya_nedvizhimost/zdanie_magazin_kafe_v_apastovo_544_m_7307723614?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,544 м²,,чистовая,продажа,,другой,"на улице, бесплатная",55.203395,48.5134,3 м,"15 кВт, можно увеличить",,в эксплуатации,,есть,автономное,,
Свободного назначения,25850000,"ул. Соловецких Юнг, 1Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_7299456850?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,85 м²,1,чистовая,продажа,,жилой дом,на улице,55.82435989,49.07933807,,,,в эксплуатации,,,центральное,первая линия,
Торговая площадь,12700000,"ул. Шамиля Усманова, 17АНабережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/torgovaya_ploschad_7297750537?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,67.1 м²,1,чистовая,продажа,помещение сдано,торговый центр,"на улице, бесплатная",55.72860564164835,52.37995398891644,,,,в эксплуатации,,есть,центральное,первая линия,
"Готовый арендный бизнес, федеральный арендатор",41950000,"ул. Виктора Сажинова, 7/11Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/gotovyy_arendnyy_biznes_federalnyy_arendator_7321494170?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,317.5 м²,1,чистовая,продажа,,жилой дом,нет,55.866364,48.874433,,,,,,,,,
Свободного назначения 170 м2 Бумажников,18000000,"посёлок ЗЯБ, б-р Бумажников, 1АНабережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_170_m2_bumazhnikov_7314490002?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,170 м²,1,офисная,продажа,помещение сдано,другой,на улице,55.70493,52.3323,,,,,,,,,
"Торговая площадь, Пограничная ул., 1",35000000,"Пограничная ул., 1Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovaya_ploschad_pogranichnaya_ul._1_7314348681?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,со двора,413 м²,1,офисная,продажа,помещение сдано,другой,нет,55.847134,48.893271,,,,,,,,,
"Арендный бизнес, 120000+ку, Фоменко",15500000,"пр-т Фоменко, 74Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/arendnyy_biznes_120000ku_fomenko_7314495700?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,114 м²,1,офисная,продажа,помещение сдано,жилой дом,нет,55.681174,52.330647,,,,,,,,,
"Готовый арендный биснес, габ. 336,3 м2",33293700,"посёлок ГЭС, 2-й комплекс, 1Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/gotovyy_arendnyy_bisnes_gab._3363_m2_7307643226?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,336.3 м²,1,чистовая,продажа,помещение сдано,жилой дом,"на улице, бесплатная, подходит для грузового транспорта",55.68443873933855,52.29581835541782,3 м,"35 кВт, можно увеличить",,в эксплуатации,,есть,центральное,первая линия,45
Готовый бизнес,15000000,"Зелёная ул., 19Апос. железнодорожной станции Калейкино",https://www.avito.ru/almetevsk/kommercheskaya_nedvizhimost/gotovyy_biznes_7296523657?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,282.4 м²,,чистовая,продажа,помещение сдано,другой,"на улице, подходит для грузового транспорта",54.91596593277412,52.1337959937311,3 м,380 кВт,,в эксплуатации,,есть,автономное,,
Свободного назначения,7430000,"ул. Маяковского, 67Альметьевск",https://www.avito.ru/almetevsk/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_7301052431?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,42 м²,1,чистовая,продажа,,жилой дом,"на улице, бесплатная",54.900113752253944,52.3104596337338,,220 кВт,,в эксплуатации,,,центральное,первая линия,5
Свободного назначения,140000,"ул. Тази Гиззата, 28Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_7306998199?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,455 м²,1,без отделки,продажа,,административное здание,"на улице, бесплатная, подходит для грузового транспорта",55.784043284442475,49.10033800257294,3.2 м,"75 кВт, можно увеличить",,в эксплуатации,,,,,10
Свободного назначения,3500000,"ул. Розы Люксембург, 62Буинск",https://www.avito.ru/buinsk/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_7320859981?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,61 м²,1,офисная,продажа,,другой,"на улице, бесплатная, подходит для грузового транспорта",54.967688,48.290959,,,,в эксплуатации,,,,первая линия,
Продажа комплекса на 1 линии,210856000,"Кировский район, Шоссейная ул., 57Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/prodazha_kompleksa_na_1_linii_7321195869?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,1188.8 м²,1,без отделки,продажа,,другой,на улице,55.807749,49.089615,,,,,,,,,
Продажа помещения,15000000,"ул. Симонова, 14/41Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/prodazha_pomescheniya_7321945616?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJUVllIRnVqNEYzRllmU1dkIjt9q0jOrT8AAAA,3 недели назад,с улицы,56 м²,1,чистовая,продажа,,жилой дом,на улице,55.866293,49.086417,,,,,,,,,
